address,chaoxiang,chuzufangshi,ditie,gongnuan,href,huxing,kanfangshijian,louceng,louxing,mianji,shangquan,zhifufangshi,zhuangxiu,zujin
西二旗智学苑,南,合租,距离地铁西二旗476米,集中供暖,https://bj.5i5j.com/zufang/41382990.html,1室0厅,随时看房,中楼层/24层,板楼,128,西二旗,押2付3,精装,4000
华清嘉园,南,整租,距离地铁五道口259米,自供暖,https://bj.5i5j.com/zufang/41384850.html,1室1厅,电话预约,高楼层/18层,塔楼,57,五道口,押1付3,中装,8000
冠城南园,东南西北,整租,距离地铁健德门568米,集中供暖,https://bj.5i5j.com/zufang/41386009.html,3室2厅,电话预约,中楼层/27层,塔楼,165.26,马甸,押1付3,精装,16000
安德路,东西,整租,距离地铁鼓楼大街290米,集中供暖,https://bj.5i5j.com/zufang/41388386.html,3室2厅,随时看房,低楼层/7层,板楼,125.96,六铺炕,押1付6,精装,14000
八家嘉苑,南,电话预约,0,整租,https://bj.5i5j.com/zufang/41392186.html,1室1厅,学院路,高楼层/29层,板楼,64,0,押2付3,精装,6500
铁二区,南,整租,距离地铁南礼士路610米,集中供暖,https://bj.5i5j.com/zufang/41397341.html,1室1厅,电话预约,中楼层/6层,板楼,45,月坛,押1付3,中装,6500
怡海花园恒丰园,南北,整租,距离地铁科怡路550米,集中供暖,https://bj.5i5j.com/zufang/41400872.html,3室1厅,随时看房,顶层/6层,塔楼,110,科技园区,押2付3,中装,7500
花家地西里二区,东南,整租,距离地铁阜通966米,集中供暖,https://bj.5i5j.com/zufang/41408484.html,2室1厅,电话预约,高楼层/24层,塔楼,75,望京,押2付3,精装,7000
八家嘉苑,南,电话预约,0,整租,https://bj.5i5j.com/zufang/41408871.html,2室1厅,学院路,中楼层/29层,板楼,88.9,0,押2付3,精装,8500
新通国际花园,北,整租,距离地铁梨园420米,集中供暖,https://bj.5i5j.com/zufang/41413188.html,1室1厅,随时看房,中楼层/19层,板楼,63,梨园,押2付3,精装,4200
鹿港嘉苑,南北,整租,距离地铁太阳宫1361米,集中供暖,https://bj.5i5j.com/zufang/41417411.html,3室1厅,电话预约,中楼层/22层,塔楼,143.47,望京,押2付3,精装,18000
芍药居5号院,南,整租,距离地铁芍药居644米,集中供暖,https://bj.5i5j.com/zufang/41420270.html,2室1厅,电话预约,低楼层/5层,板楼,50,芍药居,押2付3,豪装,7300
展春园小区,南北,整租,距离地铁五道口679米,集中供暖,https://bj.5i5j.com/zufang/41421280.html,2室1厅,随时看房,顶层/6层,板楼,60,五道口,押2付3,精装,7700
天通苑东一区,南东北,随时看房,0,整租,https://bj.5i5j.com/zufang/41361770.html,2室1厅,天通苑,中楼层/17层,板楼,98.59,0,押2付3,中装,6300
万科幸福汇,南北,随时看房,0,整租,https://bj.5i5j.com/zufang/41366379.html,2室1厅,窦店,高楼层/15层,板楼,86,0,押1付3,精装,2800
美景东方,南,整租,距离地铁北工大西门879米,集中供暖,https://bj.5i5j.com/zufang/41368797.html,1室1厅,随时看房,高楼层/23层,塔楼,53,华威桥,押1付3,精装,6000
西直门南大街10、12、14号,南东北,随时看房,0,整租,https://bj.5i5j.com/zufang/41371268.html,3室1厅,官园,高楼层/22层,板塔结合,113.2,0,押1付3,精装,16800
赵公口小区,南,整租,距离地铁刘家窑838米,集中供暖,https://bj.5i5j.com/zufang/41378547.html,1室1厅,电话预约,高楼层/6层,板楼,55,木樨园,押2付3,精装,4500
领地OFFICE,南北,整租,距离地铁立水桥南164米,集中供暖,https://bj.5i5j.com/zufang/41380850.html,2室2厅,随时看房,底层/16层,塔楼,95.21,北苑,押2付3,精装,8000
南关大街63、65、67号,南北,整租,0,自供暖,https://bj.5i5j.com/zufang/41388020.html,2室1厅,电话预约,底层/6层,板楼,70,房山城关,押2付3,中装,2000
西二旗铭科苑,南北,整租,距离地铁西二旗728米,集中供暖,https://bj.5i5j.com/zufang/41393719.html,2室1厅,随时看房,高楼层/6层,板楼,70,西二旗,押1付3,中装,6900
和平门厂甸,南北,整租,距离地铁和平门441米,集中供暖,https://bj.5i5j.com/zufang/41396063.html,2室1厅,电话预约,顶层/6层,板楼,61.29,宣武门,押1付3,中装,8500
大柳树甲17号院,南,整租,距离地铁魏公村1003米,集中供暖,https://bj.5i5j.com/zufang/41399493.html,2室1厅,随时看房,中楼层/5层,板楼,60,白石桥,押2付3,中装,6200
顺驰领海,南东北,整租,距离地铁高米店北1000米,集中供暖,https://bj.5i5j.com/zufang/41409659.html,3室1厅,随时看房,高楼层/15层,板楼,89,黄村北,押1付6,中装,5300
逸秀名园,北,整租,距离地铁通州北苑813米,自供暖,https://bj.5i5j.com/zufang/41412250.html,1室0厅,电话预约,高楼层/23层,板楼,42,新华大街,押2付3,简装,3000
顺四条甲20号院,南北,整租,距离地铁刘家窑557米,集中供暖,https://bj.5i5j.com/zufang/41416039.html,2室1厅,随时看房,高楼层/16层,塔楼,93.54,刘家窑,押1付3,中装,7000
北京青年城,北,整租,距离地铁北苑1445米,集中供暖,https://bj.5i5j.com/zufang/41417783.html,1室0厅,随时看房,中楼层/10层,塔楼,33.26,北苑,押1付6,精装,4300
甘露园南里一区,南北,整租,距离地铁四惠东757米,集中供暖,https://bj.5i5j.com/zufang/41250964.html,2室1厅,电话预约,低楼层/7层,板楼,65,甘露园,押1付3,精装,6000
新街口外大街19号院,南,电话预约,0,整租,https://bj.5i5j.com/zufang/41259210.html,2室1厅,小西天,底层/6层,板楼,60,0,押2付3,精装,9000
宏塔社区,南,整租,距离地铁燕山616米,自供暖,https://bj.5i5j.com/zufang/41260492.html,2室1厅,电话预约,高楼层/15层,板楼,64.77,燕山,押1付3,简装,1700
北大街南里,南北,整租,距离地铁丰台东大街615米,集中供暖,https://bj.5i5j.com/zufang/41267262.html,2室1厅,随时看房,中楼层/6层,板楼,60,北大地,押1付3,中装,5000
新风北街,南北,整租,距离地铁健德门1255米,集中供暖,https://bj.5i5j.com/zufang/41270104.html,2室1厅,电话预约,顶层/6层,板楼,58.6,德胜门,押2付3,中装,7500
东潞苑,南北,整租,0,集中供暖,https://bj.5i5j.com/zufang/41289319.html,2室1厅,电话预约,低楼层/6层,板楼,96,潞苑,押2付3,中装,3600
德隆家园9号院,东南,整租,距离地铁积水潭927米,集中供暖,https://bj.5i5j.com/zufang/41292837.html,3室1厅,随时看房,低楼层/22层,塔楼,85.18,德胜门,押2付3,中装,9000
龙泽苑西区,南北,整租,距离地铁龙泽271米,集中供暖,https://bj.5i5j.com/zufang/41293983.html,3室2厅,随时看房,高楼层/6层,板楼,143.15,龙泽,押2付3,精装,8500
华业东方玫瑰D区,南,整租,距离地铁临河里735米,集中供暖,https://bj.5i5j.com/zufang/41311786.html,3室1厅,电话预约,中楼层/24层,板楼,95,临河里,押2付3,中装,5700
手帕口北街,南北,整租,距离地铁达官营684米,集中供暖,https://bj.5i5j.com/zufang/41294213.html,2室1厅,随时看房,低楼层/5层,板楼,50.34,广安门,押1付3,简装,6300
大慧寺20号院,南北,整租,距离地铁魏公村864米,集中供暖,https://bj.5i5j.com/zufang/41312072.html,2室1厅,随时看房,低楼层/6层,板楼,56.8,白石桥,押1付3,中装,7600
枫泉花园,南北,随时看房,0,整租,https://bj.5i5j.com/zufang/41316601.html,2室1厅,中央别墅区,中楼层/16层,板楼,75,距离地铁花梨坎726米,押2付3,精装,5200
东丽温泉家园,东南,电话预约,0,整租,https://bj.5i5j.com/zufang/41317581.html,1室1厅,洋桥,低楼层/24层,塔楼,80,距离地铁角门东1067米,押2付3,精装,5800
北大地二里,南,整租,距离地铁丰台东大街771米,集中供暖,https://bj.5i5j.com/zufang/41320020.html,1室1厅,电话预约,中楼层/5层,板楼,40,北大地,押2付3,精装,3800
西坝河北里202号院,南北,整租,距离地铁太阳宫597米,集中供暖,https://bj.5i5j.com/zufang/41322638.html,2室1厅,电话预约,中楼层/7层,板楼,74.5,西坝河,押2付3,中装,7500
宝星国际,南,整租,距离地铁望京东450米,自供暖,https://bj.5i5j.com/zufang/41255674.html,2室1厅,随时看房,高楼层/24层,塔楼,81,望京,押2付3,精装,9000
万年花城四期,北,整租,距离地铁首经贸334米,集中供暖,https://bj.5i5j.com/zufang/41267189.html,1室0厅,随时看房,高楼层/26层,板楼,60,玉泉营,押2付3,精装,5200
卢卡新天地,西南,整租,距离地铁立水桥629米,自供暖,https://bj.5i5j.com/zufang/41267762.html,2室1厅,电话预约,低楼层/11层,板楼,51.4,天通苑,押1付3,精装,12000
绿景苑,北,整租,距离地铁广渠门内639米,集中供暖,https://bj.5i5j.com/zufang/41272491.html,1室1厅,电话预约,低楼层/12层,板楼,31,广渠门,押2付3,简装,5000
永顺西里,南北,整租,距离地铁物资学院路1197米,集中供暖,https://bj.5i5j.com/zufang/41275806.html,2室1厅,随时看房,底层/6层,板楼,82.4,北关,押2付3,精装,4200
南沙滩五建小区,南,整租,距离地铁北沙滩672米,自供暖,https://bj.5i5j.com/zufang/41275825.html,2室1厅,电话预约,顶层/6层,板楼,65,南沙滩,押2付3,精装,7500
望陶园,西,整租,距离地铁永定门外570米,集中供暖,https://bj.5i5j.com/zufang/41295521.html,2室1厅,电话预约,低楼层/18层,塔楼,90,永定门,押2付3,中装,6800
小关北里,南北,整租,距离地铁惠新西街南口487米,集中供暖,https://bj.5i5j.com/zufang/41296629.html,2室1厅,电话预约,高楼层/6层,板楼,61,惠新西街,押2付3,精装,7500
宝星国际,南北,整租,距离地铁望京东450米,自供暖,https://bj.5i5j.com/zufang/41301041.html,2室1厅,随时看房,低楼层/25层,塔楼,106,望京,押2付3,精装,13000
芍药居北里一区,南,整租,距离地铁芍药居1068米,集中供暖,https://bj.5i5j.com/zufang/41301977.html,2室1厅,随时看房,中楼层/7层,板楼,65,芍药居,押2付3,精装,7000
永顺西里,南北,整租,距离地铁物资学院路1197米,集中供暖,https://bj.5i5j.com/zufang/41327624.html,3室1厅,随时看房,底层/6层,板楼,90,北关,押2付3,精装,5200
芙蓉里小区,西,整租,距离地铁北京大学东门1271米,集中供暖,https://bj.5i5j.com/zufang/41329298.html,1室1厅,电话预约,高楼层/14层,塔楼,43.6,圆明园,押1付3,豪装,6895
西二旗铭科苑,南,合租,距离地铁西二旗728米,集中供暖,https://bj.5i5j.com/zufang/41346990.html,2室1厅,电话预约,中楼层/6层,板楼,20,西二旗,押2付3,精装,2500
云立方,南,整租,距离地铁生物医药基地837米,集中供暖,https://bj.5i5j.com/zufang/40827073.html,2室1厅,电话预约,低楼层/21层,板楼,70,天宫院,押2付3,精装,4000
双井东院,南,整租,距离地铁双井255米,集中供暖,https://bj.5i5j.com/zufang/40952546.html,1室0厅,电话预约,底层/6层,板楼,40,双井,押2付3,中装,5000
华业东方玫瑰C区,南,电话预约,0,整租,https://bj.5i5j.com/zufang/40964596.html,2室1厅,临河里,低楼层/27层,板楼,90,0,押1付3,精装,5500
西二旗智学苑,南北,整租,距离地铁西二旗476米,集中供暖,https://bj.5i5j.com/zufang/41366722.html,2室1厅,随时看房,低楼层/24层,板楼,96,西二旗,押2付3,中装,7300
国兴家园,东南,整租,距离地铁白石桥南228米,集中供暖,https://bj.5i5j.com/zufang/41368009.html,2室2厅,电话预约,中楼层/24层,塔楼,149.12,甘家口,押1付3,豪装,22000
秀水园小区,南,整租,距离地铁金台路461米,集中供暖,https://bj.5i5j.com/zufang/41368629.html,2室1厅,电话预约,低楼层/14层,板楼,69.78,团结湖,押1付3,中装,7300
东营里小区,南,整租,距离地铁丰台东大街263米,自供暖,https://bj.5i5j.com/zufang/41378805.html,1室1厅,随时看房,中楼层/6层,板楼,40,丰益桥,押2付3,中装,5000
芍药居北里一区,南北,整租,距离地铁芍药居1068米,集中供暖,https://bj.5i5j.com/zufang/41381624.html,1室1厅,随时看房,低楼层/14层,塔楼,50,芍药居,押2付3,精装,6000
惠新西街33号院,西南,整租,距离地铁惠新西街南口208米,集中供暖,https://bj.5i5j.com/zufang/41384860.html,3室1厅,随时看房,低楼层/17层,板楼,85,惠新西街,押2付3,精装,11000
世纪东方城,南,整租,距离地铁南楼梓庄619米,集中供暖,https://bj.5i5j.com/zufang/41385870.html,1室1厅,随时看房,高楼层/11层,板楼,70,欢乐谷,押1付3,中装,5600
东八里庄东里,南,整租,距离地铁十里堡648米,集中供暖,https://bj.5i5j.com/zufang/41386199.html,2室1厅,随时看房,低楼层/5层,板楼,60,四惠,押1付3,中装,5500
朝庭公寓,南,整租,距离地铁望京南476米,自供暖,https://bj.5i5j.com/zufang/41386649.html,2室1厅,随时看房,高楼层/27层,板楼,108,望京,押1付3,精装,13000
冬季星空,东北,整租,距离地铁角门西618米,集中供暖,https://bj.5i5j.com/zufang/41391625.html,3室1厅,随时看房,高楼层/15层,板楼,110,草桥,押2付3,简装,8900
青塔南里,东西,随时看房,0,整租,https://bj.5i5j.com/zufang/41397379.html,2室1厅,青塔,中楼层/8层,塔楼,65.01,0,押2付3,精装,5800
丽泽景园,南,电话预约,0,整租,https://bj.5i5j.com/zufang/41401224.html,2室1厅,丽泽,中楼层/27层,板楼,78,距离地铁西局278米,押1付3,精装,6800
东洲家园,南,随时看房,0,整租,https://bj.5i5j.com/zufang/41406017.html,2室2厅,望京,低楼层/24层,塔楼,88,0,押2付3,精装,7200
北京北小区,南,整租,距离地铁立水桥511米,集中供暖,https://bj.5i5j.com/zufang/41406138.html,1室1厅,随时看房,中楼层/20层,塔楼,61,立水桥,押1付3,精装,6000
天赐良园东三期,南北,整租,距离地铁物资学院路370米,集中供暖,https://bj.5i5j.com/zufang/41409021.html,3室1厅,电话预约,低楼层/6层,板楼,125,北关,押1付3,中装,8000
西王庄小区,南,整租,距离地铁五道口374米,集中供暖,https://bj.5i5j.com/zufang/41410640.html,1室1厅,随时看房,中楼层/6层,板楼,50,五道口,押2付3,精装,6000
宝盛北里,南,整租,距离地铁永泰庄1225米,集中供暖,https://bj.5i5j.com/zufang/41416439.html,2室1厅,随时看房,高楼层/9层,塔楼,95,清河,押1付3,精装,8000
石佛营西里,南,整租,距离地铁十里堡1164米,集中供暖,https://bj.5i5j.com/zufang/41417370.html,1室1厅,电话预约,高楼层/6层,板楼,50,石佛营,押2付3,精装,5500
南半截胡同,南北,电话预约,0,整租,https://bj.5i5j.com/zufang/41417882.html,2室1厅,牛街,高楼层/6层,板楼,60,距离地铁菜市口489米,押1付3,中装,6500
悠胜美苑,南,整租,距离地铁永定门外645米,自供暖,https://bj.5i5j.com/zufang/41417943.html,1室1厅,随时看房,中楼层/5层,板楼,67,永定门,押2付3,精装,6000
融泽嘉园1号院,南北,整租,距离地铁龙泽1083米,集中供暖,https://bj.5i5j.com/zufang/41420252.html,3室2厅,随时看房,低楼层/31层,板塔结合,114,龙泽,押1付3,精装,7000
清欣园,南北,整租,0,集中供暖,https://bj.5i5j.com/zufang/41420378.html,2室1厅,随时看房,顶层/6层,板楼,70,旧宫,押1付3,精装,3800
清芷园,南北,整租,距离地铁陶然亭559米,集中供暖,https://bj.5i5j.com/zufang/41420495.html,3室1厅,电话预约,中楼层/12层,板楼,152,右安门内,押2付3,简装,16000
西罗园南里小区,南北,整租,距离地铁角门东1138米,集中供暖,https://bj.5i5j.com/zufang/41421976.html,2室1厅,电话预约,高楼层/6层,板楼,70,西罗园,押1付3,精装,5500
金顶街赵山,南北,整租,距离地铁金安桥839米,集中供暖,https://bj.5i5j.com/zufang/41423114.html,2室1厅,随时看房,高楼层/6层,板楼,52,金顶街,押2付3,中装,4300
安定门内大街,西北,随时看房,0,整租,https://bj.5i5j.com/zufang/41424497.html,3室1厅,交道口,顶层/6层,板楼,66.05,距离地铁北新桥709米,押1付3,精装,8500
东泽园,南北,整租,0,自供暖,https://bj.5i5j.com/zufang/41424594.html,2室1厅,随时看房,低楼层/21层,板楼,75,东坝,押2付3,精装,5200
建工北国,南,整租,距离地铁角门西41米,集中供暖,https://bj.5i5j.com/zufang/41425516.html,1室1厅,电话预约,高楼层/14层,板楼,62,马家堡,押2付3,精装,4800
苹果社区北区,北,随时看房,0,整租,https://bj.5i5j.com/zufang/41425663.html,1室1厅,双井,低楼层/25层,板楼,59.52,0,押2付3,精装,7300
芍药居2号院,南北,整租,距离地铁芍药居247米,集中供暖,https://bj.5i5j.com/zufang/41425683.html,1室0厅,电话预约,底层/2层,板楼,1,芍药居,押1付3,中装,4600
清逸园,南北,整租,距离地铁旧宫1232米,集中供暖,https://bj.5i5j.com/zufang/41428228.html,2室1厅,电话预约,中楼层/6层,板楼,71,旧宫,押2付3,精装,4000
百子湾家园C区,北,整租,距离地铁四惠东1119米,集中供暖,https://bj.5i5j.com/zufang/41356056.html,1室1厅,随时看房,低楼层/18层,板楼,63,百子湾,押1付3,精装,6500
奥林匹克花园三期,南北,整租,0,自供暖,https://bj.5i5j.com/zufang/41391318.html,4室1厅,随时看房,底层/9层,板楼,227,东坝,押2付3,精装,12000
首创伊林郡二期,南西北,整租,0,自供暖,https://bj.5i5j.com/zufang/41391558.html,3室1厅,随时看房,中楼层/17层,塔楼,93,良乡,押1付3,简装,4000
怡秀园,东,合租,距离地铁长春桥961米,集中供暖,https://bj.5i5j.com/zufang/41395443.html,3室1厅,电话预约,低楼层/18层,塔楼,122.9,苏州桥,押1付3,精装,4000
瑞都公园世家,南,整租,距离地铁土桥957米,集中供暖,https://bj.5i5j.com/zufang/41397227.html,2室1厅,随时看房,中楼层/21层,板楼,86,临河里,押2付3,简装,4600
嘉铭桐城E区,西南,整租,距离地铁关庄390米,自供暖,https://bj.5i5j.com/zufang/41399361.html,2室1厅,电话预约,高楼层/18层,塔楼,118,亚运村小营,押2付3,精装,13000
